date,secid,price,yield
2024-08-23,RU000A0JR4U9,99.5,6.46
2024-08-23,RU000A0JUG98,75.05,22.05
2024-08-23,RU000A0JUAG0,98.99,22.18
2024-08-23,RU000A0JRU46,91.73,140.15
2024-08-23,RU000A0JV4R9,100.0,
2024-08-23,RU000A0JSQ58,99.33,17.47
2024-08-23,RU000A0JRZ74,89.91,12.62
2024-08-23,RU000A0JTZF1,116.05,
2024-08-23,RU000A0JU9K4,98.9,
2024-08-23,RU000A0JQAM6,105.0,-40.4
2024-08-23,RU000A0JTFB2,96.99,9.51
2024-08-23,RU000A0JTW83,101.99,
2024-08-23,KG000A3LSJ06,95.86,19.0
2024-08-23,RU000A0JTU85,98.03,19.54
2024-08-23,KG000A3LSC78,99.9999,16.16
2024-08-23,RU000A0JS4Z7,96.59,17.34
2024-08-23,RU000A1037P0,100.0,
2024-08-23,RU000A0JUAH8,97.7,18.84
2024-08-23,RU000A0JVNL1,99.85,
2024-08-23,RU000A0JT403,99.0,19.21
2024-08-23,RU000A0ZZAL5,98.3,
2024-08-23,RU000A0JU0N7,84.5,16.9
2024-08-23,RU000A0JS4J1,112.49,7.77
2024-08-23,RU000A0JV755,125.23,
2024-08-23,RU000A0JT6B2,99.38,15.17
2024-08-23,RU000A0JTB96,98.5,11.62
2024-08-23,RU000A0JSGV0,87.69,18.67
2024-08-23,RU000A0JUT85,37.97,10.11
2024-08-23,RU000A0JS4L7,116.3,7.18
2024-08-26,RU000A0JV0T3,98.5,
2024-08-26,RU000A0JUKX4,100.01,14.78
2024-08-26,RU000A0JRJL7,122.96,6.32
2024-08-26,RU000A0JV0U1,100.63,15.5
2024-08-26,RU000A0JRU20,88.21,250.85
2024-08-26,RU000A0JRJB8,129.95,5.19
2024-08-26,RU000A0JS4K9,97.01,10.7
2024-08-26,RU000A0JR4U9,99.5,6.46
2024-08-26,RU000A0JUG98,75.05,22.05
2024-08-26,RU000A0JUAG0,99.38,20.09
2024-08-26,RU000A0JRU46,91.73,145.02
2024-08-26,RU000A0JV4R9,100.0,
2024-08-26,RU000A0JSQ58,99.33,17.47
2024-08-26,RU000A0JRZ74,89.91,12.62
2024-08-26,RU000A0JTZF1,116.05,
2024-08-26,RU000A0JU9K4,98.9,
2024-08-26,RU000A0JQAM6,105.0,-40.4
2024-08-26,RU000A0JTFB2,96.99,9.51
2024-08-26,RU000A0JTW83,101.99,
2024-08-26,KG000A3LSJ06,96.09,18.78
2024-08-26,RU000A0JTU85,97.81,20.03
2024-08-26,KG000A3LSC78,99.9999,16.16
2024-08-26,RU000A0JS4Z7,96.39,17.87
2024-08-26,RU000A1037P0,100.0,
2024-08-26,RU000A0JUAH8,97.8,18.43
2024-08-26,RU000A0JVNL1,99.85,
2024-08-26,RU000A0JT403,98.96,21.33
2024-08-26,RU000A0ZZAL5,98.3,
2024-08-26,RU000A0JU0N7,84.5,16.9
2024-08-26,RU000A0JS4J1,112.49,7.77
2024-08-26,RU000A0JV755,125.23,
2024-08-26,RU000A0JT6B2,99.14,15.17
2024-08-26,RU000A0JTB96,98.5,11.62
2024-08-26,RU000A0JSGV0,87.37,18.93
2024-08-26,RU000A0JUT85,37.97,10.11
2024-08-26,RU000A0JS4L7,116.3,7.18
2024-08-27,RU000A0JV0T3,98.5,
2024-08-27,RU000A0JUKX4,100.01,14.78
2024-08-27,RU000A0JRJL7,111.0,8.44
2024-08-27,RU000A0JV0U1,100.63,15.5
2024-08-27,RU000A0JRU20,90.35,188.7
2024-08-27,RU000A0JRJB8,111.15,8.41
2024-08-27,RU000A0JS4K9,97.0,10.7
2024-08-27,RU000A0JR4U9,99.5,6.46
2024-08-27,RU000A0JUG98,75.05,22.05
2024-08-27,RU000A0JUAG0,99.39,20.07
2024-08-27,RU000A0JRU46,90.12,195.72
2024-08-27,RU000A0JV4R9,100.0,
2024-08-27,RU000A0JSQ58,99.33,17.48
2024-08-27,RU000A0JRZ74,89.91,12.62
2024-08-27,RU000A0JTZF1,116.05,
2024-08-27,RU000A0JU9K4,98.9,
2024-08-27,RU000A0JQAM6,105.0,-40.4
2024-08-27,RU000A0JTFB2,82.01,124.49
2024-08-27,RU000A0JTW83,101.99,
2024-08-27,KG000A3LSJ06,95.6,19.28
2024-08-27,RU000A0JTU85,97.83,20.01
2024-08-27,KG000A3LSC78,100.99,15.24
2024-08-27,RU000A0JS4Z7,95.42,20.35
2024-08-27,RU000A1037P0,100.0,
2024-08-27,RU000A0JUAH8,97.9,18.02
2024-08-27,RU000A0JVNL1,99.85,
2024-08-27,RU000A0JT403,98.96,21.33
2024-08-27,RU000A0ZZAL5,98.3,
2024-08-27,RU000A0JU0N7,84.5,16.9
2024-08-27,RU000A0JS4J1,112.49,7.77
2024-08-27,RU000A0JV755,125.23,
2024-08-27,RU000A0JT6B2,102.39,12.88
2024-08-27,RU000A0JTB96,98.5,11.62
2024-08-27,RU000A0JSGV0,87.28,19.02
2024-08-27,RU000A0JUT85,27.54,13.38
2024-08-27,RU000A0JS4L7,116.3,7.18
2024-08-28,RU000A0JV0T3,98.5,
2024-08-28,RU000A0JUKX4,100.01,14.78
2024-08-28,RU000A0JRJL7,111.0,8.44
2024-08-28,RU000A0JV0U1,100.63,15.5
2024-08-28,RU000A0JRU20,88.2,274.16
2024-08-28,RU000A0JRJB8,112.0,8.25
2024-08-28,RU000A0JS4K9,97.0,10.7
2024-08-28,RU000A0JR4U9,99.5,6.46
2024-08-28,RU000A0JUG98,75.05,22.05
2024-08-28,RU000A0JUAG0,99.39,20.07
2024-08-28,RU000A0JRU46,90.0,207.74
2024-08-28,RU000A0JV4R9,100.0,
2024-08-28,RU000A0JSQ58,98.74,18.28
2024-08-28,RU000A0JRZ74,89.69,13.18
2024-08-28,RU000A0JTZF1,116.05,
2024-08-28,RU000A0JU9K4,98.9,
2024-08-28,RU000A0JQAM6,105.0,-40.4
2024-08-28,RU000A0JTFB2,82.01,124.49
2024-08-28,RU000A0JTW83,101.99,
2024-08-28,KG000A3LSJ06,95.28,19.61
2024-08-28,RU000A0JTU85,97.7,20.31
2024-08-28,KG000A3LSC78,100.99,15.24
2024-08-28,RU000A0JS4Z7,95.55,20.07
2024-08-28,RU000A1037P0,100.0,
2024-08-28,RU000A0JUAH8,97.89,18.23
2024-08-28,RU000A0JVNL1,99.85,
2024-08-28,RU000A0JT403,99.2,18.77
2024-08-28,RU000A0ZZAL5,98.3,
2024-08-28,RU000A0JU0N7,84.5,16.9
2024-08-28,RU000A0JS4J1,112.49,7.77
2024-08-28,RU000A0JV755,125.23,
2024-08-28,RU000A0JT6B2,98.05,16.22
2024-08-28,RU000A0JTB96,98.5,11.62
2024-08-28,RU000A0JSGV0,86.92,19.31
2024-08-28,RU000A0JUT85,27.54,13.38
2024-08-28,RU000A0JS4L7,116.3,7.18
2024-08-29,RU000A0JV0T3,98.5,
2024-08-29,RU000A0JUKX4,100.01,14.78
2024-08-29,RU000A0JRJL7,111.0,8.44
2024-08-29,RU000A0JV0U1,97.62,20.46
2024-08-29,RU000A0JRU20,88.2,274.16
2024-08-29,RU000A0JRJB8,124.97,5.96
2024-08-29,RU000A0JS4K9,96.72,10.7
2024-08-29,RU000A0JR4U9,99.5,6.46
2024-08-29,RU000A0JUG98,75.05,22.05
2024-08-29,RU000A0JUAG0,99.4,20.1
2024-08-29,RU000A0JRU46,89.0,254.04
2024-08-29,RU000A0JV4R9,100.0,
2024-08-29,RU000A0JSQ58,100.75,15.58
2024-08-29,RU000A0JRZ74,89.69,13.18
2024-08-29,RU000A0JTZF1,116.05,
2024-08-29,RU000A0JU9K4,98.9,
2024-08-29,RU000A0JQAM6,105.0,-40.4
2024-08-29,RU000A0JTFB2,82.01,124.49
2024-08-29,RU000A0JTW83,101.99,
2024-08-29,KG000A3LSJ06,95.49,19.4
2024-08-29,RU000A0JTU85,98.05,19.58
2024-08-29,KG000A3LSC78,100.99,15.24
2024-08-29,RU000A0JS4Z7,95.69,19.78
2024-08-29,RU000A1037P0,100.0,
2024-08-29,RU000A0JUAH8,97.92,18.22
2024-08-29,RU000A0JVNL1,99.85,
2024-08-29,RU000A0JT403,99.28,17.97
2024-08-29,RU000A0ZZAL5,98.3,
2024-08-29,RU000A0JU0N7,84.5,16.9
2024-08-29,RU000A0JS4J1,112.49,7.77
2024-08-29,RU000A0JV755,125.23,
2024-08-29,RU000A0JT6B2,99.31,15.23
2024-08-29,RU000A0JTB96,98.5,11.62
2024-08-29,RU000A0JSGV0,87.16,19.14
2024-08-29,RU000A0JUT85,27.54,13.38
2024-08-29,RU000A0JS4L7,116.3,7.18
2024-08-30,RU000A0JV0T3,98.5,
2024-08-30,RU000A0JUKX4,100.01,14.78
2024-08-30,RU000A0JRJL7,111.0,8.44
2024-08-30,RU000A0JV0U1,98.22,20.46
2024-08-30,RU000A0JRU20,90.85,215.24
2024-08-30,RU000A0JRJB8,124.97,5.96
2024-08-30,RU000A0JS4K9,96.72,10.7
2024-08-30,RU000A0JR4U9,99.5,6.46
2024-08-30,RU000A0JUG98,75.05,22.05
2024-08-30,RU000A0JUAG0,99.44,19.99
2024-08-30,RU000A0JRU46,89.01,254.04
2024-08-30,RU000A0JV4R9,100.0,
2024-08-30,RU000A0JSQ58,100.75,15.57
2024-08-30,RU000A0JRZ74,89.69,13.18
2024-08-30,RU000A0JTZF1,116.05,
2024-08-30,RU000A0JU9K4,98.9,
2024-08-30,RU000A0JQAM6,106.5,-76.81
2024-08-30,RU000A0JTFB2,82.01,134.66
2024-08-30,RU000A0JTW83,101.99,
2024-08-30,KG000A3LSJ06,94.87,20.1
2024-08-30,RU000A0JTU85,98.49,18.69
2024-08-30,KG000A3LSC78,100.99,15.24
2024-08-30,RU000A0JS4Z7,95.84,19.56
2024-08-30,RU000A1037P0,100.0,
2024-08-30,RU000A0JUAH8,98.57,14.83
2024-08-30,RU000A0JVNL1,99.85,
2024-08-30,RU000A0JT403,99.3,18.92
2024-08-30,RU000A0ZZAL5,98.3,
2024-08-30,RU000A0JU0N7,84.5,17.23
2024-08-30,RU000A0JS4J1,112.49,7.77
2024-08-30,RU000A0JV755,125.23,
2024-08-30,RU000A0JT6B2,99.28,15.25
2024-08-30,RU000A0JTB96,98.5,11.62
2024-08-30,RU000A0JSGV0,86.48,19.72
2024-08-30,RU000A0JUT85,27.54,13.38
2024-08-30,RU000A0JS4L7,116.3,7.18
2024-09-02,RU000A0JV0T3,98.5,
2024-09-02,RU000A0JUKX4,98.03,19.64
2024-09-02,RU000A0JRJL7,114.85,7.71
2024-09-02,RU000A0JV0U1,100.49,15.66
2024-09-02,RU000A0JRU20,89.0,310.59
2024-09-02,RU000A0JRJB8,124.97,5.96
2024-09-02,RU000A0JS4K9,96.72,10.7
2024-09-02,RU000A0JR4U9,99.5,6.46
2024-09-02,RU000A0JUG98,75.05,22.05
2024-09-02,RU000A0JUAG0,97.21,34.32
2024-09-02,RU000A0JRU46,89.01,254.04
2024-09-02,RU000A0JV4R9,100.0,
2024-09-02,RU000A0JSQ58,98.22,19.02
2024-09-02,RU000A0JRZ74,89.69,13.18
2024-09-02,RU000A0JTZF1,116.05,
2024-09-02,RU000A0JU9K4,98.9,
2024-09-02,RU000A0JQAM6,106.5,-76.81
2024-09-02,RU000A0JTFB2,82.07,134.66
2024-09-02,RU000A0JTW83,101.99,
2024-09-02,KG000A3LSJ06,95.29,19.68
2024-09-02,RU000A0JTU85,97.77,20.29
2024-09-02,KG000A3LSC78,100.99,15.24
2024-09-02,RU000A0JS4Z7,95.01,21.8
2024-09-02,RU000A1037P0,100.0,
2024-09-02,RU000A0JUAH8,97.9,19.02
2024-09-02,RU000A0JVNL1,99.85,
2024-09-02,RU000A0JT403,99.5,15.93
2024-09-02,RU000A0ZZAL5,98.3,
2024-09-02,RU000A0JU0N7,84.5,17.28
2024-09-02,RU000A0JS4J1,112.49,7.77
2024-09-02,RU000A0JV755,125.23,
2024-09-02,RU000A0JT6B2,97.99,16.29
2024-09-02,RU000A0JTB96,98.5,11.62
2024-09-02,RU000A0JSGV0,86.29,19.89
2024-09-02,RU000A0JUT85,38.56,10.0
2024-09-02,RU000A0JS4L7,116.3,7.18
2024-09-03,RU000A0JV0T3,98.5,
2024-09-03,RU000A0JUKX4,101.25,11.87
2024-09-03,RU000A0JRJL7,114.85,7.71
2024-09-03,RU000A0JV0U1,96.5,22.53
2024-09-03,RU000A0JRU20,87.0,457.92
2024-09-03,RU000A0JRJB8,108.01,9.02
2024-09-03,RU000A0JS4K9,96.72,10.7
2024-09-03,RU000A0JR4U9,99.5,6.46
2024-09-03,RU000A0JUG98,75.05,22.05
2024-09-03,RU000A0JUAG0,97.58,32.04
2024-09-03,RU000A0JRU46,89.01,254.04
2024-09-03,RU000A0JV4R9,100.0,
2024-09-03,RU000A0JSQ58,98.25,19.02
2024-09-03,RU000A0JRZ74,89.69,13.18
2024-09-03,RU000A0JTZF1,116.05,
2024-09-03,RU000A0JU9K4,98.9,
2024-09-03,RU000A0JQAM6,105.0,-73.33
2024-09-03,RU000A0JTFB2,82.07,134.66
2024-09-03,RU000A0JTW83,101.99,
2024-09-03,KG000A3LSJ06,95.93,19.04
2024-09-03,RU000A0JTU85,98.07,19.65
2024-09-03,KG000A3LSC78,95.9999,20.13
2024-09-03,RU000A0JS4Z7,94.8,22.44
2024-09-03,RU000A1037P0,100.0,
2024-09-03,RU000A0JUAH8,97.51,21.69
2024-09-03,RU000A0JVNL1,99.85,
2024-09-03,RU000A0JT403,99.59,14.69
2024-09-03,RU000A0ZZAL5,98.3,
2024-09-03,RU000A0JU0N7,84.5,17.28
2024-09-03,RU000A0JS4J1,112.49,7.77
2024-09-03,RU000A0JV755,125.23,
2024-09-03,RU000A0JT6B2,99.38,15.18
2024-09-03,RU000A0JTB96,98.5,11.62
2024-09-03,RU000A0JSGV0,85.99,20.14
2024-09-03,RU000A0JUT85,25.84,14.04
2024-09-03,RU000A0JS4L7,116.3,7.18
2024-09-04,RU000A0JV0T3,98.5,
2024-09-04,RU000A0JUKX4,101.25,11.87
2024-09-04,RU000A0JRJL7,114.85,7.71
2024-09-04,RU000A0JV0U1,96.56,22.53
2024-09-04,RU000A0JRU20,89.93,296.48
2024-09-04,RU000A0JRJB8,108.0,9.02
2024-09-04,RU000A0JS4K9,96.72,10.7
2024-09-04,RU000A0JR4U9,87.0,135.5
2024-09-04,RU000A0JUG98,75.05,22.05
2024-09-04,RU000A0JUAG0,97.57,32.04
2024-09-04,RU000A0JRU46,89.0,349.09
2024-09-04,RU000A0JV4R9,100.0,
2024-09-04,RU000A0JSQ58,98.25,19.02
2024-09-04,RU000A0JRZ74,89.69,13.18
2024-09-04,RU000A0JTZF1,116.05,
2024-09-04,RU000A0JU9K4,98.9,
2024-09-04,RU000A0JQAM6,105.0,-77.01
2024-09-04,RU000A0JTFB2,82.07,134.66
2024-09-04,RU000A0JTW83,101.99,
2024-09-04,KG000A3LSJ06,95.44,19.55
2024-09-04,RU000A0JTU85,98.4,18.94
2024-09-04,KG000A3LSC78,95.9999,20.13
2024-09-04,RU000A0JS4Z7,95.65,20.23
2024-09-04,RU000A1037P0,100.0,
2024-09-04,RU000A0JUAH8,97.91,19.33
2024-09-04,RU000A0JVNL1,99.85,
2024-09-04,RU000A0JT403,99.39,18.79
2024-09-04,RU000A0ZZAL5,98.3,
2024-09-04,RU000A0JU0N7,84.5,17.28
2024-09-04,RU000A0JS4J1,112.49,7.77
2024-09-04,RU000A0JV755,125.23,
2024-09-04,RU000A0JT6B2,99.38,15.18
2024-09-04,RU000A0JTB96,98.5,11.62
2024-09-04,RU000A0JSGV0,86.03,20.12
2024-09-04,RU000A0JUT85,25.84,14.04
2024-09-04,RU000A0JS4L7,116.3,7.18
2024-09-05,RU000A0JV0T3,98.5,
2024-09-05,RU000A0JUKX4,100.74,13.03
2024-09-05,RU000A0JRJL7,114.85,7.71
2024-09-05,RU000A0JV0U1,100.93,14.93
2024-09-05,RU000A0JRU20,89.91,315.92
2024-09-05,RU000A0JRJB8,124.97,5.95
2024-09-05,RU000A0JS4K9,96.72,10.7
2024-09-05,RU000A0JR4U9,87.06,135.5
2024-09-05,RU000A0JUG98,75.05,22.05
2024-09-05,RU000A0JUAG0,99.36,20.66
2024-09-05,RU000A0JRU46,89.0,349.09
2024-09-05,RU000A0JV4R9,100.0,
2024-09-05,RU000A0JSQ58,98.25,19.02
2024-09-05,RU000A0JRZ74,89.69,13.18
2024-09-05,RU000A0JTZF1,116.05,
2024-09-05,RU000A0JU9K4,98.9,
2024-09-05,RU000A0JQAM6,105.0,-77.01
2024-09-05,RU000A0JTFB2,82.07,134.66
2024-09-05,RU000A0JTW83,101.99,
2024-09-05,KG000A3LSJ06,95.86,19.13
2024-09-05,RU000A0JTU85,97.85,20.18
2024-09-05,KG000A3LSC78,96.0,20.15
2024-09-05,RU000A0JS4Z7,95.66,20.26
2024-09-05,RU000A1037P0,100.0,
2024-09-05,RU000A0JUAH8,97.76,20.5
2024-09-05,RU000A0JVNL1,99.85,
2024-09-05,RU000A0JT403,99.39,19.34
2024-09-05,RU000A0ZZAL5,98.3,
2024-09-05,RU000A0JU0N7,84.5,17.28
2024-09-05,RU000A0JS4J1,112.49,7.77
2024-09-05,RU000A0JV755,125.23,
2024-09-05,RU000A0JT6B2,99.38,15.18
2024-09-05,RU000A0JTB96,88.0,120.24
2024-09-05,RU000A0JSGV0,86.78,19.53
2024-09-05,RU000A0JUT85,25.84,14.04
2024-09-05,RU000A0JS4L7,116.3,7.18
2024-09-06,RU000A0JV0T3,98.5,
2024-09-06,RU000A0JUKX4,100.74,13.03
2024-09-06,RU000A0JRJL7,114.85,7.71
2024-09-06,RU000A0JV0U1,100.93,14.93
2024-09-06,RU000A0JRU20,89.92,315.92
2024-09-06,RU000A0JRJB8,124.97,5.95
2024-09-06,RU000A0JS4K9,96.72,10.7
2024-09-06,RU000A0JR4U9,87.06,135.5
2024-09-06,RU000A0JUG98,75.05,22.05
2024-09-06,RU000A0JUAG0,99.36,20.66
2024-09-06,RU000A0JRU46,89.0,460.75
2024-09-06,RU000A0JV4R9,100.0,
2024-09-06,RU000A0JSQ58,100.74,15.55
2024-09-06,RU000A0JRZ74,85.15,20.85
2024-09-06,RU000A0JTZF1,116.05,
2024-09-06,RU000A0JU9K4,98.9,
2024-09-06,RU000A0JQAM6,105.0,-77.01
2024-09-06,RU000A0JTFB2,82.07,134.66
2024-09-06,RU000A0JTW83,101.99,
2024-09-06,KG000A3LSJ06,94.94,20.1
2024-09-06,RU000A0JTU85,97.74,20.52
2024-09-06,KG000A3LSC78,96.0,20.17
2024-09-06,RU000A0JS4Z7,95.7,20.34
2024-09-06,RU000A1037P0,100.0,
2024-09-06,RU000A0JUAH8,97.91,20.15
2024-09-06,RU000A0JVNL1,99.85,
2024-09-06,RU000A0JT403,99.73,13.54
2024-09-06,RU000A0ZZAL5,98.3,
2024-09-06,RU000A0JU0N7,82.4,20.45
2024-09-06,RU000A0JS4J1,112.49,7.77
2024-09-06,RU000A0JV755,125.23,
2024-09-06,RU000A0JT6B2,99.38,15.18
2024-09-06,RU000A0JTB96,88.0,120.24
2024-09-06,RU000A0JSGV0,86.84,19.52
2024-09-06,RU000A0JUT85,24.03,14.79
2024-09-06,RU000A0JS4L7,116.3,7.18
2024-09-09,RU000A0JV0T3,98.5,
2024-09-09,RU000A0JUKX4,100.74,13.03
2024-09-09,RU000A0JRJL7,114.8,7.71
2024-09-09,RU000A0JV0U1,96.77,22.18
2024-09-09,RU000A0JRU20,88.78,521.46
2024-09-09,RU000A0JRJB8,112.48,8.15
2024-09-09,RU000A0JS4K9,97.01,10.7
2024-09-09,RU000A0JR4U9,87.06,135.5
2024-09-09,RU000A0JUG98,75.05,22.05
2024-09-09,RU000A0JUAG0,99.68,18.78
2024-09-09,RU000A0JRU46,89.99,410.98
2024-09-09,RU000A0JV4R9,100.0,
2024-09-09,RU000A0JSQ58,98.28,18.97
2024-09-09,RU000A0JRZ74,85.15,20.85
2024-09-09,RU000A0JTZF1,116.05,
2024-09-09,RU000A0JU9K4,98.9,
2024-09-09,RU000A0JQAM6,105.0,-77.01
2024-09-09,RU000A0JTFB2,82.07,134.66
2024-09-09,RU000A0JTW83,101.99,
2024-09-09,KG000A3LSJ06,95.89,19.13
2024-09-09,RU000A0JTU85,98.36,19.13
2024-09-09,KG000A3LSC78,96.0,20.18
2024-09-09,RU000A0JS4Z7,95.92,19.81
2024-09-09,RU000A1037P0,100.0,
2024-09-09,RU000A0JUAH8,98.19,18.44
2024-09-09,RU000A0JVNL1,99.85,
2024-09-09,RU000A0JT403,99.4,22.0
2024-09-09,RU000A0ZZAL5,98.3,
2024-09-09,RU000A0JU0N7,84.5,17.62
2024-09-09,RU000A0JS4J1,112.49,7.77
2024-09-09,RU000A0JV755,125.23,
2024-09-09,RU000A0JT6B2,99.38,15.18
2024-09-09,RU000A0JTB96,88.0,120.24
2024-09-09,RU000A0JSGV0,86.97,19.43
2024-09-09,RU000A0JUT85,24.03,14.79
2024-09-09,RU000A0JS4L7,116.3,7.18
2024-09-10,RU000A0JV0T3,98.5,
2024-09-10,RU000A0JUKX4,100.74,13.03
2024-09-10,RU000A0JRJL7,114.8,7.71
2024-09-10,RU000A0JV0U1,100.49,15.63
2024-09-10,RU000A0JRU20,90.9,368.92
2024-09-10,RU000A0JRJB8,112.48,8.15
2024-09-10,RU000A0JS4K9,104.46,9.2
2024-09-10,RU000A0JR4U9,87.06,135.5
2024-09-10,RU000A0JUG98,75.05,22.05
2024-09-10,RU000A0JUAG0,99.87,17.55
2024-09-10,RU000A0JRU46,88.0,664.72
2024-09-10,RU000A0JV4R9,100.0,
2024-09-10,RU000A0JSQ58,100.78,15.49
2024-09-10,RU000A0JRZ74,85.15,20.85
2024-09-10,RU000A0JTZF1,116.05,
2024-09-10,RU000A0JU9K4,98.9,
2024-09-10,RU000A0JQAM6,105.0,-77.01
2024-09-10,RU000A0JTFB2,82.07,134.66
2024-09-10,RU000A0JTW83,101.99,
2024-09-10,KG000A3LSJ06,95.75,19.28
2024-09-10,RU000A0JTU85,98.48,18.88
2024-09-10,KG000A3LSC78,96.0,20.19
2024-09-10,RU000A0JS4Z7,96.12,19.33
2024-09-10,RU000A1037P0,100.0,
2024-09-10,RU000A0JUAH8,98.11,19.19
2024-09-10,RU000A0JVNL1,99.85,
2024-09-10,RU000A0JT403,99.66,16.07
2024-09-10,RU000A0ZZAL5,98.3,
2024-09-10,RU000A0JU0N7,84.5,17.62
2024-09-10,RU000A0JS4J1,112.49,7.77
2024-09-10,RU000A0JV755,125.23,
2024-09-10,RU000A0JT6B2,99.38,15.19
2024-09-10,RU000A0JTB96,88.0,120.24
2024-09-10,RU000A0JSGV0,87.38,19.11
2024-09-10,RU000A0JUT85,24.03,14.79
2024-09-10,RU000A0JS4L7,116.3,7.18
2024-09-11,RU000A0JV0T3,98.5,
2024-09-11,RU000A0JUKX4,100.74,13.03
2024-09-11,RU000A0JRJL7,114.82,7.71
2024-09-11,RU000A0JV0U1,100.49,15.63
2024-09-11,RU000A0JRU20,90.95,396.26
2024-09-11,RU000A0JRJB8,112.48,8.15
2024-09-11,RU000A0JS4K9,104.46,9.2
2024-09-11,RU000A0JR4U9,87.06,135.5
2024-09-11,RU000A0JUG98,75.05,22.05
2024-09-11,RU000A0JUAG0,98.23,29.13
2024-09-11,RU000A0JRU46,87.95,742.09
2024-09-11,RU000A0JV4R9,100.0,
2024-09-11,RU000A0JSQ58,100.78,15.49
2024-09-11,RU000A0JRZ74,85.15,20.85
2024-09-11,RU000A0JTZF1,116.05,
2024-09-11,RU000A0JU9K4,98.9,
2024-09-11,RU000A0JQAM6,105.0,-77.01
2024-09-11,RU000A0JTFB2,82.07,134.66
2024-09-11,RU000A0JTW83,101.99,
2024-09-11,KG000A3LSJ06,95.81,19.23
2024-09-11,RU000A0JTU85,98.48,18.9
2024-09-11,KG000A3LSC78,88.8,28.25
2024-09-11,RU000A0JS4Z7,95.1,22.21
2024-09-11,RU000A1037P0,100.0,
2024-09-11,RU000A0JUAH8,97.78,21.78
2024-09-11,RU000A0JVNL1,99.85,
2024-09-11,RU000A0JT403,99.69,15.83
2024-09-11,RU000A0ZZAL5,98.3,
2024-09-11,RU000A0JU0N7,82.29,20.78
2024-09-11,RU000A0JS4J1,112.49,7.77
2024-09-11,RU000A0JV755,125.23,
2024-09-11,RU000A0JT6B2,99.38,15.19
2024-09-11,RU000A0JTB96,87.5,148.31
2024-09-11,RU000A0JSGV0,87.67,18.89
2024-09-11,RU000A0JUT85,24.03,14.79
2024-09-11,RU000A0JS4L7,116.3,7.18
2024-09-12,RU000A0JV0T3,98.5,
2024-09-12,RU000A0JUKX4,100.74,13.03
2024-09-12,RU000A0JRJL7,114.82,7.71
2024-09-12,RU000A0JV0U1,100.49,15.63
2024-09-12,RU000A0JRU20,90.95,396.26
2024-09-12,RU000A0JRJB8,106.02,9.42
2024-09-12,RU000A0JS4K9,104.46,9.2
2024-09-12,RU000A0JR4U9,87.06,135.5
2024-09-12,RU000A0JUG98,75.05,22.05
2024-09-12,RU000A0JUAG0,98.9,24.38
2024-09-12,RU000A0JRU46,89.0,662.0
2024-09-12,RU000A0JV4R9,100.0,
2024-09-12,RU000A0JSQ58,98.37,18.86
2024-09-12,RU000A0JRZ74,85.15,21.15
2024-09-12,RU000A0JTZF1,116.05,
2024-09-12,RU000A0JU9K4,98.9,
2024-09-12,RU000A0JQAM6,105.0,-77.01
2024-09-12,RU000A0JTFB2,82.07,134.66
2024-09-12,RU000A0JTW83,101.99,
2024-09-12,KG000A3LSJ06,95.9,19.14
2024-09-12,RU000A0JTU85,98.06,19.89
2024-09-12,KG000A3LSC78,96.0,20.2
2024-09-12,RU000A0JS4Z7,95.89,20.08
2024-09-12,RU000A1037P0,100.0,
2024-09-12,RU000A0JUAH8,97.81,21.82
2024-09-12,RU000A0JVNL1,99.85,
2024-09-12,RU000A0JT403,99.84,18.88
2024-09-12,RU000A0ZZAL5,98.3,
2024-09-12,RU000A0JU0N7,84.5,17.77
2024-09-12,RU000A0JS4J1,112.49,7.77
2024-09-12,RU000A0JV755,125.23,
2024-09-12,RU000A0JT6B2,98.48,15.92
2024-09-12,RU000A0JTB96,87.57,148.31
2024-09-12,RU000A0JSGV0,87.09,19.37
2024-09-12,RU000A0JUT85,24.03,14.79
2024-09-12,RU000A0JS4L7,116.3,7.18
2024-09-13,RU000A0JV0T3,98.5,
2024-09-13,RU000A0JUKX4,100.74,13.03
2024-09-13,RU000A0JRJL7,114.82,7.71
2024-09-13,RU000A0JV0U1,100.49,15.63
2024-09-13,RU000A0JRU20,89.0,948.9
2024-09-13,RU000A0JRJB8,106.1,9.4
2024-09-13,RU000A0JS4K9,104.46,9.2
2024-09-13,RU000A0JR4U9,87.06,135.5
2024-09-13,RU000A0JUG98,75.05,22.05
2024-09-13,RU000A0JUAG0,100.0,16.68
2024-09-13,RU000A0JRU46,85.99,662.0
2024-09-13,RU000A0JV4R9,100.0,
2024-09-13,RU000A0JSQ58,98.5,18.69
2024-09-13,RU000A0JRZ74,85.15,21.15
2024-09-13,RU000A0JTZF1,116.05,
2024-09-13,RU000A0JU9K4,98.9,
2024-09-13,RU000A0JQAM6,105.0,-77.01
2024-09-13,RU000A0JTFB2,82.07,134.66
2024-09-13,RU000A0JTW83,101.99,
2024-09-13,KG000A3LSJ06,95.68,19.39
2024-09-13,RU000A0JTU85,98.1,19.87
2024-09-13,KG000A3LSC78,88.6463,28.54
2024-09-13,RU000A0JS4Z7,96.26,19.24
2024-09-13,RU000A1037P0,100.0,
2024-09-13,RU000A0JUAH8,98.1,20.4
2024-09-13,RU000A0JVNL1,99.85,
2024-09-13,RU000A0JT403,99.73,19.32
